Path to Video,Label
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos105_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos528_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos942_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos727_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos202_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos298_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos220_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos809_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos148_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos916_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos076_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos146_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos462_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos620_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos804_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos560_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos354_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos618_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos271_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos313_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos795_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos777_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos642_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos387_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos662_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos087_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos747_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos729_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos250_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos679_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos692_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos415_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos349_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos305_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos037_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos053_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos054_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos480_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos539_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos028_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos291_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos061_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos160_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos611_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos039_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos685_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos261_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos683_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos490_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos242_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos627_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos080_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos808_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos948_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos425_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos635_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos950_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos682_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos825_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos555_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos469_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos253_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos385_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos865_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos699_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos590_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos583_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos156_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos571_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos523_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos366_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos492_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos672_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos584_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos501_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos282_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos117_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos570_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos836_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos256_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos546_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos295_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos785_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos819_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos639_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos444_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos665_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos594_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos138_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos013_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos089_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos381_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos032_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos435_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos946_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos728_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos608_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos052_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos919_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos735_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos174_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos370_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos494_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos147_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos807_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos086_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos064_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos541_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos448_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos436_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos630_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos830_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos669_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos551_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos316_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos098_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos404_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos207_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos107_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos036_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos151_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos139_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos311_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos771_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos775_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos806_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos112_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos850_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos428_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos476_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos331_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos598_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos633_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos082_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos429_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos468_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos695_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos143_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos841_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos708_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos864_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos309_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos531_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos454_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos768_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos287_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos505_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos544_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos276_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos816_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos491_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos001_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos176_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos095_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos511_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos337_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos412_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos216_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos165_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos325_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos687_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos445_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos115_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos125_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos029_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos624_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos455_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos399_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos397_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos154_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos471_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos569_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos227_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos655_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos296_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos355_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos110_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos572_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos186_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos677_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos565_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos233_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos434_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos133_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos527_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos521_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos575_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos556_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos535_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos853_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos518_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos660_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos375_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos465_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos774_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos200_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos091_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos661_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos557_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos023_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos382_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos114_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos548_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos433_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos595_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos721_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos184_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos113_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos390_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos628_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos516_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos614_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos002_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos420_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos834_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos558_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos602_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos607_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos330_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos319_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos832_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos226_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos459_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos244_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos178_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos104_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos022_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos232_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos116_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos823_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos278_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos810_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos667_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos513_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos561_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos340_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos378_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos533_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos563_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos135_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos746_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos552_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos786_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos192_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos230_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos241_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos645_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos449_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos489_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos258_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos277_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos307_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos509_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos419_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos430_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos190_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos157_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos815_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos744_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos803_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos078_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos145_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos321_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos300_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos243_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos137_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos044_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos046_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos588_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos206_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos473_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos793_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos372_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos542_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos625_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos529_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos109_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos377_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos756_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos629_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos009_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos794_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos545_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos691_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos197_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos773_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos211_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos705_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos748_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos122_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos826_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos593_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos297_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos240_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos574_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos128_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos267_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos738_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos508_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos922_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos447_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos328_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos707_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos464_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos733_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos709_x264.mp4,Normal
d1/Anomaly-detection-Dataset/train/Anomaly/Arson032_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/RoadAccidents005_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Vandalism039_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Shooting043_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Fighting049_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Robbery127_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Stealing074_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/RoadAccidents014_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Burglary094_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Burglary034_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Robbery136_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Burglary039_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/RoadAccidents061_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Stealing096_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Arson008_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/RoadAccidents076_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/RoadAccidents056_x264.mp4,Anomaly
d1/Anomaly-detection-Dataset/train/Anomaly/Robbery138_x264.mp4,Anomaly
